session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2015/16,2015,C,-1,Ej grupperade,84,6406,58.2258
2015/16,2015,C,25,jobb / arbetslösheten / arbetsmarknaden,13,1074,9.7619
2015/16,2015,C,3,flyktingar / migrationspolitik / invandring,10,807,7.335
2015/16,2015,C,24,partier / ansvar / folket,9,676,6.1443
2015/16,2015,C,8,skatteväxling / gröna / grön skatteväxling,7,534,4.8537
2015/16,2015,C,22,ryssland / ukraina / ryska,6,389,3.5357
2015/16,2015,C,2,bostäder / marknadshyror / hyresrätter,4,318,2.8904
2015/16,2015,C,1,polisen / poliser / brott,2,172,1.5634
2015/16,2015,C,21,jobb / arbetslösheten / arbetsmarknaden,2,167,1.5179
2015/16,2015,C,20,skatter / skatten / skatt,2,152,1.3816
2015/16,2015,C,17,skatt / skatten / skatter,2,121,1.0998
2015/16,2015,C,7,eu / utsläppen / utsläpp,1,85,0.7726
2015/16,2015,C,12,skolan / lärare / eleverna,1,40,0.3636
2015/16,2015,C,16,partier / politiska / valet,1,38,0.3454
2015/16,2015,C,9,kärnkraft / kärnkraften / el,1,23,0.2091
2015/16,2015,KD,-1,Ej grupperade,48,3537,44.1463
2015/16,2015,KD,3,flyktingar / migrationspolitik / invandring,12,1001,12.4938
2015/16,2015,KD,15,äldre / äldreomsorgen / pensionärer,7,523,6.5277
2015/16,2015,KD,24,partier / ansvar / folket,6,377,4.7054
2015/16,2015,KD,10,barn / föräldrar / barnen,4,330,4.1188
2015/16,2015,KD,19,fn / afghanistan / usa,4,330,4.1188
2015/16,2015,KD,22,ryssland / ukraina / ryska,5,326,4.0689
2015/16,2015,KD,25,jobb / arbetslösheten / arbetsmarknaden,4,276,3.4448
2015/16,2015,KD,0,kvinnor / män / kvinnors,4,253,3.1578
2015/16,2015,KD,1,polisen / poliser / brott,3,249,3.1078
2015/16,2015,KD,17,skatt / skatten / skatter,4,221,2.7584
2015/16,2015,KD,18,eu / europa / europeiska,3,193,2.4089
2015/16,2015,KD,23,nato / försvaret / militära,2,111,1.3854
2015/16,2015,KD,21,jobb / arbetslösheten / arbetsmarknaden,2,92,1.1483
2015/16,2015,KD,13,skolan / skola / elever,1,90,1.1233
2015/16,2015,KD,7,eu / utsläppen / utsläpp,1,88,1.0984
2015/16,2015,KD,4,järnväg / järnvägen / stockholm,1,15,0.1872
2015/16,2015,L,-1,Ej grupperade,85,5997,49.6769
2015/16,2015,L,3,flyktingar / migrationspolitik / invandring,18,1486,12.3095
2015/16,2015,L,9,kärnkraft / kärnkraften / el,13,885,7.331
2015/16,2015,L,2,bostäder / marknadshyror / hyresrätter,10,634,5.2518
2015/16,2015,L,0,kvinnor / män / kvinnors,5,430,3.562
2015/16,2015,L,23,nato / försvaret / militära,5,375,3.1064
2015/16,2015,L,12,skolan / lärare / eleverna,4,333,2.7584
2015/16,2015,L,25,jobb / arbetslösheten / arbetsmarknaden,4,321,2.659
2015/16,2015,L,24,partier / ansvar / folket,4,279,2.3111
2015/16,2015,L,22,ryssland / ukraina / ryska,3,240,1.9881
2015/16,2015,L,13,skolan / skola / elever,3,231,1.9135
2015/16,2015,L,7,eu / utsläppen / utsläpp,2,176,1.4579
2015/16,2015,L,18,eu / europa / europeiska,3,169,1.3999
2015/16,2015,L,16,partier / politiska / valet,2,169,1.3999
2015/16,2015,L,14,vården / vård / sjukvården,1,88,0.729
2015/16,2015,L,4,järnväg / järnvägen / stockholm,1,87,0.7207
2015/16,2015,L,15,äldre / äldreomsorgen / pensionärer,1,86,0.7124
2015/16,2015,L,20,skatter / skatten / skatt,1,74,0.613
2015/16,2015,L,21,jobb / arbetslösheten / arbetsmarknaden,1,12,0.0994
2015/16,2015,M,-1,Ej grupperade,77,5405,54.453
2015/16,2015,M,24,partier / ansvar / folket,14,1149,11.5757
