session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2017/18,2017,C,-1,Ej grupperade,84,6009,62.5547
2017/18,2017,C,3,flyktingar / migrationspolitik / invandring,9,660,6.8707
2017/18,2017,C,8,skatteväxling / gröna / grön skatteväxling,6,468,4.872
2017/18,2017,C,25,jobb / arbetslösheten / arbetsmarknaden,6,453,4.7158
2017/18,2017,C,14,vården / vård / sjukvården,5,405,4.2161
2017/18,2017,C,24,partier / ansvar / folket,6,401,4.1745
2017/18,2017,C,0,kvinnor / män / kvinnors,4,296,3.0814
2017/18,2017,C,7,eu / utsläppen / utsläpp,3,258,2.6858
2017/18,2017,C,21,jobb / arbetslösheten / arbetsmarknaden,4,250,2.6025
2017/18,2017,C,1,polisen / poliser / brott,2,162,1.6864
2017/18,2017,C,17,skatt / skatten / skatter,1,68,0.7079
2017/18,2017,C,10,barn / föräldrar / barnen,1,65,0.6767
2017/18,2017,C,19,fn / afghanistan / usa,1,47,0.4893
2017/18,2017,C,16,partier / politiska / valet,1,42,0.4372
2017/18,2017,C,4,järnväg / järnvägen / stockholm,1,22,0.229
2017/18,2017,KD,-1,Ej grupperade,46,3084,55.0321
2017/18,2017,KD,14,vården / vård / sjukvården,23,1657,29.5682
2017/18,2017,KD,1,polisen / poliser / brott,7,499,8.9044
2017/18,2017,KD,20,skatter / skatten / skatt,2,151,2.6945
2017/18,2017,KD,16,partier / politiska / valet,2,149,2.6588
2017/18,2017,KD,24,partier / ansvar / folket,2,64,1.142
2017/18,2017,L,-1,Ej grupperade,74,4997,50.3527
2017/18,2017,L,13,skolan / skola / elever,17,1288,12.9786
2017/18,2017,L,12,skolan / lärare / eleverna,8,594,5.9855
2017/18,2017,L,25,jobb / arbetslösheten / arbetsmarknaden,7,562,5.663
2017/18,2017,L,17,skatt / skatten / skatter,6,447,4.5042
2017/18,2017,L,18,eu / europa / europeiska,6,384,3.8694
2017/18,2017,L,3,flyktingar / migrationspolitik / invandring,4,346,3.4865
2017/18,2017,L,23,nato / försvaret / militära,4,285,2.8718
2017/18,2017,L,0,kvinnor / män / kvinnors,5,279,2.8114
2017/18,2017,L,9,kärnkraft / kärnkraften / el,4,248,2.499
2017/18,2017,L,24,partier / ansvar / folket,4,216,2.1765
2017/18,2017,L,7,eu / utsläppen / utsläpp,2,153,1.5417
2017/18,2017,L,21,jobb / arbetslösheten / arbetsmarknaden,1,60,0.6046
2017/18,2017,L,22,ryssland / ukraina / ryska,1,56,0.5643
2017/18,2017,L,19,fn / afghanistan / usa,1,9,0.0907
2017/18,2017,M,-1,Ej grupperade,59,4428,49.6134
2017/18,2017,M,3,flyktingar / migrationspolitik / invandring,21,1760,19.7199
2017/18,2017,M,1,polisen / poliser / brott,9,731,8.1905
2017/18,2017,M,14,vården / vård / sjukvården,7,543,6.084
2017/18,2017,M,24,partier / ansvar / folket,5,378,4.2353
2017/18,2017,M,20,skatter / skatten / skatt,4,246,2.7563
2017/18,2017,M,4,järnväg / järnvägen / stockholm,2,185,2.0728
2017/18,2017,M,13,skolan / skola / elever,2,164,1.8375
2017/18,2017,M,16,partier / politiska / valet,3,163,1.8263
2017/18,2017,M,17,skatt / skatten / skatter,2,147,1.6471
2017/18,2017,M,25,jobb / arbetslösheten / arbetsmarknaden,1,85,0.9524
2017/18,2017,M,21,jobb / arbetslösheten / arbetsmarknaden,1,81,0.9076
2017/18,2017,M,8,skatteväxling / gröna / grön skatteväxling,1,14,0.1569
2017/18,2017,MP,-1,Ej grupperade,78,5334,53.9715
2017/18,2017,MP,8,skatteväxling / gröna / grön skatteväxling,21,1598,16.1692
2017/18,2017,MP,4,järnväg / järnvägen / stockholm,7,498,5.039
2017/18,2017,MP,9,kärnkraft / kärnkraften / el,8,447,4.5229
2017/18,2017,MP,0,kvinnor / män / kvinnors,4,322,3.2581
2017/18,2017,MP,1,polisen / poliser / brott,3,265,2.6814
2017/18,2017,MP,13,skolan / skola / elever,3,244,2.4689
2017/18,2017,MP,24,partier / ansvar / folket,3,235,2.3778
2017/18,2017,MP,7,eu / utsläppen / utsläpp,3,229,2.3171
2017/18,2017,MP,12,skolan / lärare / eleverna,3,225,2.2766
2017/18,2017,MP,20,skatter / skatten / skatt,2,149,1.5076
2017/18,2017,MP,15,äldre / äldreomsorgen / pensionärer,1,96,0.9714
2017/18,2017,MP,25,jobb / arbetslösheten / arbetsmarknaden,1,93,0.941
2017/18,2017,MP,10,barn / föräldrar / barnen,1,79,0.7994
2017/18,2017,MP,16,partier / politiska / valet,1,69,0.6982
2017/18,2017,S,-1,Ej grupperade,101,6687,51.5495
2017/18,2017,S,14,vården / vård / sjukvården,15,1208,9.3124
2017/18,2017,S,3,flyktingar / migrationspolitik / invandring,9,768,5.9204
2017/18,2017,S,24,partier / ansvar / folket,11,697,5.3731
2017/18,2017,S,1,polisen / poliser / brott,8,655,5.0493
2017/18,2017,S,25,jobb / arbetslösheten / arbetsmarknaden,8,615,4.741
2017/18,2017,S,12,skolan / lärare / eleverna,8,608,4.687
2017/18,2017,S,17,skatt / skatten / skatter,5,415,3.1992
2017/18,2017,S,15,äldre / äldreomsorgen / pensionärer,4,356,2.7444
2017/18,2017,S,21,jobb / arbetslösheten / arbetsmarknaden,4,326,2.5131
2017/18,2017,S,20,skatter / skatten / skatt,3,237,1.827
2017/18,2017,S,0,kvinnor / män / kvinnors,2,172,1.3259
2017/18,2017,S,13,skolan / skola / elever,2,149,1.1486
2017/18,2017,S,2,bostäder / marknadshyror / hyresrätter,1,79,0.609
2017/18,2017,SD,-1,Ej grupperade,69,4776,46.7365
2017/18,2017,SD,3,flyktingar / migrationspolitik / invandring,30,2262,22.1352
2017/18,2017,SD,14,vården / vård / sjukvården,8,676,6.6151
2017/18,2017,SD,1,polisen / poliser / brott,9,634,6.2041
2017/18,2017,SD,15,äldre / äldreomsorgen / pensionärer,6,502,4.9124
2017/18,2017,SD,16,partier / politiska / valet,4,335,3.2782
2017/18,2017,SD,24,partier / ansvar / folket,4,268,2.6226
2017/18,2017,SD,25,jobb / arbetslösheten / arbetsmarknaden,3,213,2.0844
2017/18,2017,SD,21,jobb / arbetslösheten / arbetsmarknaden,3,147,1.4385
2017/18,2017,SD,8,skatteväxling / gröna / grön skatteväxling,2,128,1.2526
2017/18,2017,SD,20,skatter / skatten / skatt,2,124,1.2134
2017/18,2017,SD,10,barn / föräldrar / barnen,1,82,0.8024
2017/18,2017,SD,0,kvinnor / män / kvinnors,1,72,0.7046
2017/18,2017,V,-1,Ej grupperade,90,6359,55.2284
2017/18,2017,V,14,vården / vård / sjukvården,18,1284,11.1516
2017/18,2017,V,21,jobb / arbetslösheten / arbetsmarknaden,6,504,4.3773
2017/18,2017,V,0,kvinnor / män / kvinnors,6,455,3.9517
2017/18,2017,V,24,partier / ansvar / folket,6,420,3.6477
2017/18,2017,V,1,polisen / poliser / brott,5,319,2.7705
2017/18,2017,V,16,partier / politiska / valet,5,314,2.7271
2017/18,2017,V,23,nato / försvaret / militära,4,288,2.5013
2017/18,2017,V,20,skatter / skatten / skatt,3,230,1.9976
2017/18,2017,V,13,skolan / skola / elever,2,178,1.5459
2017/18,2017,V,17,skatt / skatten / skatter,2,162,1.407
2017/18,2017,V,3,flyktingar / migrationspolitik / invandring,2,158,1.3722
2017/18,2017,V,25,jobb / arbetslösheten / arbetsmarknaden,2,142,1.2333
2017/18,2017,V,19,fn / afghanistan / usa,2,119,1.0335
2017/18,2017,V,10,barn / föräldrar / barnen,1,94,0.8164
2017/18,2017,V,7,eu / utsläppen / utsläpp,1,88,0.7643
2017/18,2017,V,15,äldre / äldreomsorgen / pensionärer,1,86,0.7469
2017/18,2017,V,8,skatteväxling / gröna / grön skatteväxling,1,84,0.7295
2017/18,2017,V,18,eu / europa / europeiska,1,84,0.7295
2017/18,2017,V,2,bostäder / marknadshyror / hyresrätter,1,80,0.6948
2017/18,2017,V,12,skolan / lärare / eleverna,2,66,0.5732
