session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2002/03,2002,C,-1,Ej grupperade,91,7344,71.1559
2002/03,2002,C,0,kvinnor / män / kvinnors,5,423,4.0984
2002/03,2002,C,19,fn / afghanistan / usa,5,379,3.6721
2002/03,2002,C,10,barn / föräldrar / barnen,4,346,3.3524
2002/03,2002,C,14,vården / vård / sjukvården,4,333,3.2264
2002/03,2002,C,25,jobb / arbetslösheten / arbetsmarknaden,3,248,2.4029
2002/03,2002,C,9,kärnkraft / kärnkraften / el,3,228,2.2091
2002/03,2002,C,11,euron / valuta / europa,3,221,2.1413
2002/03,2002,C,16,partier / politiska / valet,2,162,1.5696
2002/03,2002,C,6,perssons / åt / talar,2,150,1.4533
2002/03,2002,C,24,partier / ansvar / folket,2,136,1.3177
2002/03,2002,C,15,äldre / äldreomsorgen / pensionärer,1,97,0.9398
2002/03,2002,C,20,skatter / skatten / skatt,1,85,0.8236
2002/03,2002,C,4,järnväg / järnvägen / stockholm,1,78,0.7557
2002/03,2002,C,1,polisen / poliser / brott,1,72,0.6976
2002/03,2002,C,21,jobb / arbetslösheten / arbetsmarknaden,1,19,0.1841
2002/03,2002,KD,-1,Ej grupperade,74,5598,59.8269
2002/03,2002,KD,10,barn / föräldrar / barnen,6,540,5.7711
2002/03,2002,KD,1,polisen / poliser / brott,6,456,4.8734
2002/03,2002,KD,0,kvinnor / män / kvinnors,5,395,4.2214
2002/03,2002,KD,4,järnväg / järnvägen / stockholm,5,369,3.9436
2002/03,2002,KD,14,vården / vård / sjukvården,4,314,3.3558
2002/03,2002,KD,9,kärnkraft / kärnkraften / el,4,283,3.0245
2002/03,2002,KD,18,eu / europa / europeiska,4,268,2.8642
2002/03,2002,KD,16,partier / politiska / valet,2,174,1.8596
2002/03,2002,KD,20,skatter / skatten / skatt,2,163,1.742
2002/03,2002,KD,12,skolan / lärare / eleverna,2,163,1.742
2002/03,2002,KD,11,euron / valuta / europa,2,159,1.6993
2002/03,2002,KD,25,jobb / arbetslösheten / arbetsmarknaden,2,149,1.5924
2002/03,2002,KD,6,perssons / åt / talar,2,109,1.1649
2002/03,2002,KD,15,äldre / äldreomsorgen / pensionärer,1,88,0.9405
2002/03,2002,KD,17,skatt / skatten / skatter,1,79,0.8443
2002/03,2002,KD,8,skatteväxling / gröna / grön skatteväxling,1,50,0.5344
2002/03,2002,L,-1,Ej grupperade,64,4703,51.3316
2002/03,2002,L,11,euron / valuta / europa,12,968,10.5654
2002/03,2002,L,3,flyktingar / migrationspolitik / invandring,13,949,10.358
2002/03,2002,L,16,partier / politiska / valet,6,481,5.2499
