session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2014/15,2014,C,-1,Ej grupperade,124,9113,66.6886
2014/15,2014,C,22,ryssland / ukraina / ryska,12,868,6.352
2014/15,2014,C,24,partier / ansvar / folket,9,653,4.7786
2014/15,2014,C,21,jobb / arbetslösheten / arbetsmarknaden,6,464,3.3955
2014/15,2014,C,16,partier / politiska / valet,7,461,3.3736
2014/15,2014,C,9,kärnkraft / kärnkraften / el,6,453,3.315
2014/15,2014,C,23,nato / försvaret / militära,5,397,2.9052
2014/15,2014,C,15,äldre / äldreomsorgen / pensionärer,4,312,2.2832
2014/15,2014,C,8,skatteväxling / gröna / grön skatteväxling,3,234,1.7124
2014/15,2014,C,0,kvinnor / män / kvinnors,2,167,1.2221
2014/15,2014,C,4,järnväg / järnvägen / stockholm,2,165,1.2075
2014/15,2014,C,7,eu / utsläppen / utsläpp,2,108,0.7903
2014/15,2014,C,3,flyktingar / migrationspolitik / invandring,1,85,0.622
2014/15,2014,C,12,skolan / lärare / eleverna,1,79,0.5781
2014/15,2014,C,25,jobb / arbetslösheten / arbetsmarknaden,1,78,0.5708
2014/15,2014,C,20,skatter / skatten / skatt,1,28,0.2049
2014/15,2014,KD,-1,Ej grupperade,80,5977,62.8364
2014/15,2014,KD,10,barn / föräldrar / barnen,9,740,7.7796
2014/15,2014,KD,14,vården / vård / sjukvården,9,739,7.7691
2014/15,2014,KD,3,flyktingar / migrationspolitik / invandring,7,614,6.455
2014/15,2014,KD,2,bostäder / marknadshyror / hyresrätter,6,421,4.426
2014/15,2014,KD,24,partier / ansvar / folket,5,350,3.6796
2014/15,2014,KD,23,nato / försvaret / militära,3,254,2.6703
2014/15,2014,KD,22,ryssland / ukraina / ryska,2,155,1.6295
2014/15,2014,KD,16,partier / politiska / valet,3,99,1.0408
2014/15,2014,KD,12,skolan / lärare / eleverna,1,86,0.9041
2014/15,2014,KD,20,skatter / skatten / skatt,1,77,0.8095
2014/15,2014,L,-1,Ej grupperade,101,7348,59.3394
2014/15,2014,L,0,kvinnor / män / kvinnors,13,932,7.5264
2014/15,2014,L,9,kärnkraft / kärnkraften / el,11,840,6.7835
2014/15,2014,L,23,nato / försvaret / militära,9,709,5.7256
2014/15,2014,L,13,skolan / skola / elever,7,566,4.5708
2014/15,2014,L,16,partier / politiska / valet,6,502,4.0539
2014/15,2014,L,24,partier / ansvar / folket,4,259,2.0916
2014/15,2014,L,21,jobb / arbetslösheten / arbetsmarknaden,2,181,1.4617
2014/15,2014,L,10,barn / föräldrar / barnen,2,167,1.3486
2014/15,2014,L,14,vården / vård / sjukvården,2,164,1.3244
2014/15,2014,L,11,euron / valuta / europa,2,116,0.9368
2014/15,2014,L,25,jobb / arbetslösheten / arbetsmarknaden,3,101,0.8156
2014/15,2014,L,3,flyktingar / migrationspolitik / invandring,2,94,0.7591
2014/15,2014,L,22,ryssland / ukraina / ryska,1,90,0.7268
2014/15,2014,L,12,skolan / lärare / eleverna,2,87,0.7026
2014/15,2014,L,1,polisen / poliser / brott,1,78,0.6299
2014/15,2014,L,17,skatt / skatten / skatter,1,76,0.6137
2014/15,2014,L,20,skatter / skatten / skatt,1,73,0.5895
2014/15,2014,M,-1,Ej grupperade,76,6188,64.4718
2014/15,2014,M,25,jobb / arbetslösheten / arbetsmarknaden,9,798,8.3142
2014/15,2014,M,24,partier / ansvar / folket,6,480,5.001
2014/15,2014,M,21,jobb / arbetslösheten / arbetsmarknaden,5,388,4.0425
2014/15,2014,M,3,flyktingar / migrationspolitik / invandring,4,302,3.1465
2014/15,2014,M,18,eu / europa / europeiska,3,259,2.6985
2014/15,2014,M,13,skolan / skola / elever,3,250,2.6047
2014/15,2014,M,16,partier / politiska / valet,2,169,1.7608
2014/15,2014,M,22,ryssland / ukraina / ryska,2,146,1.5212
2014/15,2014,M,2,bostäder / marknadshyror / hyresrätter,2,121,1.2607
2014/15,2014,M,17,skatt / skatten / skatter,2,96,1.0002
2014/15,2014,M,23,nato / försvaret / militära,1,90,0.9377
2014/15,2014,M,8,skatteväxling / gröna / grön skatteväxling,1,84,0.8752
2014/15,2014,M,11,euron / valuta / europa,1,83,0.8648
2014/15,2014,M,4,järnväg / järnvägen / stockholm,1,79,0.8231
2014/15,2014,M,1,polisen / poliser / brott,1,50,0.5209
2014/15,2014,M,12,skolan / lärare / eleverna,1,15,0.1563
2014/15,2014,MP,-1,Ej grupperade,142,10734,66.4233
2014/15,2014,MP,9,kärnkraft / kärnkraften / el,13,955,5.9097
2014/15,2014,MP,24,partier / ansvar / folket,7,619,3.8304
2014/15,2014,MP,2,bostäder / marknadshyror / hyresrätter,7,585,3.62
2014/15,2014,MP,12,skolan / lärare / eleverna,7,541,3.3478
2014/15,2014,MP,3,flyktingar / migrationspolitik / invandring,6,518,3.2054
2014/15,2014,MP,8,skatteväxling / gröna / grön skatteväxling,7,499,3.0879
2014/15,2014,MP,7,eu / utsläppen / utsläpp,6,483,2.9889
2014/15,2014,MP,4,järnväg / järnvägen / stockholm,4,288,1.7822
2014/15,2014,MP,13,skolan / skola / elever,3,275,1.7017
2014/15,2014,MP,21,jobb / arbetslösheten / arbetsmarknaden,2,175,1.0829
2014/15,2014,MP,20,skatter / skatten / skatt,2,103,0.6374
2014/15,2014,MP,1,polisen / poliser / brott,2,96,0.5941
2014/15,2014,MP,14,vården / vård / sjukvården,1,84,0.5198
2014/15,2014,MP,0,kvinnor / män / kvinnors,1,67,0.4146
2014/15,2014,MP,16,partier / politiska / valet,2,67,0.4146
2014/15,2014,MP,10,barn / föräldrar / barnen,1,53,0.328
2014/15,2014,MP,18,eu / europa / europeiska,1,15,0.0928
2014/15,2014,MP,19,fn / afghanistan / usa,1,3,0.0186
2014/15,2014,S,-1,Ej grupperade,127,9172,57.0717
2014/15,2014,S,24,partier / ansvar / folket,22,1881,11.7043
2014/15,2014,S,25,jobb / arbetslösheten / arbetsmarknaden,11,933,5.8055
2014/15,2014,S,21,jobb / arbetslösheten / arbetsmarknaden,9,676,4.2063
2014/15,2014,S,19,fn / afghanistan / usa,7,560,3.4845
2014/15,2014,S,10,barn / föräldrar / barnen,6,484,3.0116
2014/15,2014,S,9,kärnkraft / kärnkraften / el,6,468,2.9121
2014/15,2014,S,20,skatter / skatten / skatt,4,284,1.7672
2014/15,2014,S,23,nato / försvaret / militära,4,284,1.7672
2014/15,2014,S,12,skolan / lärare / eleverna,3,264,1.6427
2014/15,2014,S,0,kvinnor / män / kvinnors,3,243,1.512
2014/15,2014,S,13,skolan / skola / elever,2,177,1.1014
2014/15,2014,S,3,flyktingar / migrationspolitik / invandring,2,175,1.0889
2014/15,2014,S,15,äldre / äldreomsorgen / pensionärer,2,117,0.728
2014/15,2014,S,16,partier / politiska / valet,2,99,0.616
2014/15,2014,S,4,järnväg / järnvägen / stockholm,1,88,0.5476
2014/15,2014,S,17,skatt / skatten / skatter,1,83,0.5165
2014/15,2014,S,2,bostäder / marknadshyror / hyresrätter,1,83,0.5165
2014/15,2014,SD,-1,Ej grupperade,129,9300,61.3254
2014/15,2014,SD,3,flyktingar / migrationspolitik / invandring,20,1575,10.3858
2014/15,2014,SD,24,partier / ansvar / folket,12,884,5.8292
2014/15,2014,SD,23,nato / försvaret / militära,7,597,3.9367
2014/15,2014,SD,16,partier / politiska / valet,9,577,3.8048
2014/15,2014,SD,10,barn / föräldrar / barnen,7,518,3.4158
2014/15,2014,SD,19,fn / afghanistan / usa,5,424,2.7959
2014/15,2014,SD,22,ryssland / ukraina / ryska,4,355,2.3409
2014/15,2014,SD,15,äldre / äldreomsorgen / pensionärer,3,253,1.6683
2014/15,2014,SD,21,jobb / arbetslösheten / arbetsmarknaden,3,189,1.2463
2014/15,2014,SD,8,skatteväxling / gröna / grön skatteväxling,2,173,1.1408
2014/15,2014,SD,1,polisen / poliser / brott,1,87,0.5737
2014/15,2014,SD,9,kärnkraft / kärnkraften / el,1,81,0.5341
2014/15,2014,SD,0,kvinnor / män / kvinnors,1,79,0.5209
2014/15,2014,SD,20,skatter / skatten / skatt,1,73,0.4814
2014/15,2014,V,-1,Ej grupperade,139,9890,61.9713
2014/15,2014,V,15,äldre / äldreomsorgen / pensionärer,9,676,4.2359
2014/15,2014,V,0,kvinnor / män / kvinnors,8,647,4.0541
2014/15,2014,V,23,nato / försvaret / militära,7,498,3.1205
2014/15,2014,V,11,euron / valuta / europa,5,425,2.6631
2014/15,2014,V,10,barn / föräldrar / barnen,6,420,2.6317
2014/15,2014,V,25,jobb / arbetslösheten / arbetsmarknaden,5,403,2.5252
2014/15,2014,V,14,vården / vård / sjukvården,5,372,2.331
2014/15,2014,V,1,polisen / poliser / brott,4,344,2.1555
2014/15,2014,V,19,fn / afghanistan / usa,4,315,1.9738
2014/15,2014,V,24,partier / ansvar / folket,4,273,1.7106
2014/15,2014,V,3,flyktingar / migrationspolitik / invandring,3,256,1.6041
2014/15,2014,V,4,järnväg / järnvägen / stockholm,3,243,1.5227
2014/15,2014,V,20,skatter / skatten / skatt,2,186,1.1655
2014/15,2014,V,16,partier / politiska / valet,3,180,1.1279
2014/15,2014,V,7,eu / utsläppen / utsläpp,2,174,1.0903
2014/15,2014,V,9,kärnkraft / kärnkraften / el,2,162,1.0151
2014/15,2014,V,2,bostäder / marknadshyror / hyresrätter,2,158,0.99
2014/15,2014,V,8,skatteväxling / gröna / grön skatteväxling,2,148,0.9274
2014/15,2014,V,21,jobb / arbetslösheten / arbetsmarknaden,2,128,0.8021
2014/15,2014,V,17,skatt / skatten / skatter,1,61,0.3822
