session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2013/14,2013,C,-1,Ej grupperade,136,10080,66.8923
2013/14,2013,C,21,jobb / arbetslösheten / arbetsmarknaden,12,978,6.4901
2013/14,2013,C,7,eu / utsläppen / utsläpp,9,696,4.6188
2013/14,2013,C,18,eu / europa / europeiska,8,687,4.559
2013/14,2013,C,25,jobb / arbetslösheten / arbetsmarknaden,8,544,3.6101
2013/14,2013,C,0,kvinnor / män / kvinnors,6,461,3.0593
2013/14,2013,C,8,skatteväxling / gröna / grön skatteväxling,6,373,2.4753
2013/14,2013,C,12,skolan / lärare / eleverna,4,263,1.7453
2013/14,2013,C,3,flyktingar / migrationspolitik / invandring,3,240,1.5927
2013/14,2013,C,24,partier / ansvar / folket,2,93,0.6172
2013/14,2013,C,17,skatt / skatten / skatter,1,88,0.584
2013/14,2013,C,11,euron / valuta / europa,1,86,0.5707
2013/14,2013,C,16,partier / politiska / valet,1,84,0.5574
2013/14,2013,C,19,fn / afghanistan / usa,1,83,0.5508
2013/14,2013,C,4,järnväg / järnvägen / stockholm,1,82,0.5442
2013/14,2013,C,22,ryssland / ukraina / ryska,1,81,0.5375
2013/14,2013,C,9,kärnkraft / kärnkraften / el,2,79,0.5243
2013/14,2013,C,14,vården / vård / sjukvården,1,71,0.4712
2013/14,2013,KD,-1,Ej grupperade,71,5404,55.25
2013/14,2013,KD,14,vården / vård / sjukvården,18,1434,14.6611
2013/14,2013,KD,18,eu / europa / europeiska,14,1145,11.7064
2013/14,2013,KD,9,kärnkraft / kärnkraften / el,5,417,4.2634
2013/14,2013,KD,24,partier / ansvar / folket,4,324,3.3125
2013/14,2013,KD,15,äldre / äldreomsorgen / pensionärer,4,317,3.241
2013/14,2013,KD,21,jobb / arbetslösheten / arbetsmarknaden,2,177,1.8096
2013/14,2013,KD,20,skatter / skatten / skatt,2,167,1.7074
2013/14,2013,KD,23,nato / försvaret / militära,1,87,0.8895
2013/14,2013,KD,22,ryssland / ukraina / ryska,1,86,0.8793
2013/14,2013,KD,25,jobb / arbetslösheten / arbetsmarknaden,1,85,0.869
2013/14,2013,KD,16,partier / politiska / valet,1,80,0.8179
2013/14,2013,KD,1,polisen / poliser / brott,1,58,0.593
2013/14,2013,L,-1,Ej grupperade,120,8930,52.7591
2013/14,2013,L,18,eu / europa / europeiska,26,1768,10.4455
2013/14,2013,L,13,skolan / skola / elever,16,1281,7.5682
2013/14,2013,L,12,skolan / lärare / eleverna,14,1131,6.682
2013/14,2013,L,9,kärnkraft / kärnkraften / el,13,938,5.5418
2013/14,2013,L,21,jobb / arbetslösheten / arbetsmarknaden,5,311,1.8374
2013/14,2013,L,22,ryssland / ukraina / ryska,4,296,1.7488
2013/14,2013,L,3,flyktingar / migrationspolitik / invandring,4,296,1.7488
2013/14,2013,L,11,euron / valuta / europa,3,268,1.5834
2013/14,2013,L,25,jobb / arbetslösheten / arbetsmarknaden,3,242,1.4298
2013/14,2013,L,0,kvinnor / män / kvinnors,3,218,1.288
2013/14,2013,L,14,vården / vård / sjukvården,2,179,1.0575
2013/14,2013,L,7,eu / utsläppen / utsläpp,2,178,1.0516
2013/14,2013,L,10,barn / föräldrar / barnen,2,171,1.0103
2013/14,2013,L,23,nato / försvaret / militära,2,164,0.9689
2013/14,2013,L,17,skatt / skatten / skatter,2,160,0.9453
2013/14,2013,L,24,partier / ansvar / folket,3,145,0.8567
2013/14,2013,L,16,partier / politiska / valet,1,89,0.5258
2013/14,2013,L,4,järnväg / järnvägen / stockholm,1,83,0.4904
2013/14,2013,L,20,skatter / skatten / skatt,1,78,0.4608
2013/14,2013,M,-1,Ej grupperade,164,12571,61.2592
2013/14,2013,M,25,jobb / arbetslösheten / arbetsmarknaden,25,2063,10.0531
