session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2010/11,2010,C,-1,Ej grupperade,77,5927,53.921
2010/11,2010,C,0,kvinnor / män / kvinnors,25,2026,18.4316
2010/11,2010,C,4,järnväg / järnvägen / stockholm,7,560,5.0946
2010/11,2010,C,25,jobb / arbetslösheten / arbetsmarknaden,5,433,3.9392
2010/11,2010,C,21,jobb / arbetslösheten / arbetsmarknaden,5,419,3.8119
2010/11,2010,C,24,partier / ansvar / folket,4,310,2.8202
2010/11,2010,C,14,vården / vård / sjukvården,5,301,2.7384
2010/11,2010,C,20,skatter / skatten / skatt,2,182,1.6557
2010/11,2010,C,3,flyktingar / migrationspolitik / invandring,2,162,1.4738
2010/11,2010,C,8,skatteväxling / gröna / grön skatteväxling,3,161,1.4647
2010/11,2010,C,17,skatt / skatten / skatter,1,93,0.8461
2010/11,2010,C,12,skolan / lärare / eleverna,1,92,0.837
2010/11,2010,C,7,eu / utsläppen / utsläpp,1,85,0.7733
2010/11,2010,C,9,kärnkraft / kärnkraften / el,1,83,0.7551
2010/11,2010,C,16,partier / politiska / valet,1,83,0.7551
2010/11,2010,C,15,äldre / äldreomsorgen / pensionärer,1,75,0.6823
2010/11,2010,KD,-1,Ej grupperade,61,4614,55.3902
2010/11,2010,KD,14,vården / vård / sjukvården,19,1578,18.9436
2010/11,2010,KD,10,barn / föräldrar / barnen,6,511,6.1345
2010/11,2010,KD,16,partier / politiska / valet,5,462,5.5462
2010/11,2010,KD,15,äldre / äldreomsorgen / pensionärer,5,380,4.5618
2010/11,2010,KD,24,partier / ansvar / folket,4,306,3.6735
2010/11,2010,KD,19,fn / afghanistan / usa,2,173,2.0768
2010/11,2010,KD,21,jobb / arbetslösheten / arbetsmarknaden,1,95,1.1405
2010/11,2010,KD,3,flyktingar / migrationspolitik / invandring,1,83,0.9964
2010/11,2010,KD,12,skolan / lärare / eleverna,1,76,0.9124
2010/11,2010,KD,25,jobb / arbetslösheten / arbetsmarknaden,1,52,0.6242
2010/11,2010,L,-1,Ej grupperade,92,6822,55.1808
2010/11,2010,L,13,skolan / skola / elever,11,908,7.3445
2010/11,2010,L,12,skolan / lärare / eleverna,10,788,6.3739
2010/11,2010,L,3,flyktingar / migrationspolitik / invandring,8,704,5.6944
2010/11,2010,L,25,jobb / arbetslösheten / arbetsmarknaden,9,640,5.1767
2010/11,2010,L,19,fn / afghanistan / usa,7,569,4.6024
2010/11,2010,L,9,kärnkraft / kärnkraften / el,6,441,3.5671
2010/11,2010,L,18,eu / europa / europeiska,5,343,2.7744
2010/11,2010,L,16,partier / politiska / valet,3,271,2.192
2010/11,2010,L,24,partier / ansvar / folket,3,197,1.5935
2010/11,2010,L,11,euron / valuta / europa,2,170,1.3751
2010/11,2010,L,20,skatter / skatten / skatt,2,132,1.0677
2010/11,2010,L,1,polisen / poliser / brott,1,87,0.7037
2010/11,2010,L,22,ryssland / ukraina / ryska,1,84,0.6794
2010/11,2010,L,21,jobb / arbetslösheten / arbetsmarknaden,1,84,0.6794
2010/11,2010,L,8,skatteväxling / gröna / grön skatteväxling,1,75,0.6066
2010/11,2010,L,14,vården / vård / sjukvården,1,48,0.3883
2010/11,2010,M,-1,Ej grupperade,114,8730,64.1346
2010/11,2010,M,25,jobb / arbetslösheten / arbetsmarknaden,19,1621,11.9086
2010/11,2010,M,24,partier / ansvar / folket,9,572,4.2022
2010/11,2010,M,1,polisen / poliser / brott,7,570,4.1875
2010/11,2010,M,16,partier / politiska / valet,5,438,3.2177
2010/11,2010,M,13,skolan / skola / elever,3,252,1.8513
2010/11,2010,M,20,skatter / skatten / skatt,3,251,1.844
2010/11,2010,M,21,jobb / arbetslösheten / arbetsmarknaden,2,175,1.2856
2010/11,2010,M,0,kvinnor / män / kvinnors,2,175,1.2856
2010/11,2010,M,3,flyktingar / migrationspolitik / invandring,2,170,1.2489
2010/11,2010,M,17,skatt / skatten / skatter,2,164,1.2048
2010/11,2010,M,14,vården / vård / sjukvården,1,89,0.6538
2010/11,2010,M,18,eu / europa / europeiska,1,89,0.6538
2010/11,2010,M,7,eu / utsläppen / utsläpp,1,83,0.6098
2010/11,2010,M,4,järnväg / järnvägen / stockholm,1,82,0.6024
2010/11,2010,M,10,barn / föräldrar / barnen,1,80,0.5877
2010/11,2010,M,12,skolan / lärare / eleverna,1,71,0.5216
2010/11,2010,MP,-1,Ej grupperade,107,7818,61.5542
2010/11,2010,MP,3,flyktingar / migrationspolitik / invandring,11,944,7.4325
2010/11,2010,MP,4,järnväg / järnvägen / stockholm,12,861,6.779
2010/11,2010,MP,14,vården / vård / sjukvården,7,505,3.9761
2010/11,2010,MP,24,partier / ansvar / folket,7,478,3.7635
2010/11,2010,MP,16,partier / politiska / valet,7,435,3.4249
2010/11,2010,MP,8,skatteväxling / gröna / grön skatteväxling,4,364,2.8659
2010/11,2010,MP,13,skolan / skola / elever,3,267,2.1022
2010/11,2010,MP,19,fn / afghanistan / usa,3,232,1.8266
2010/11,2010,MP,25,jobb / arbetslösheten / arbetsmarknaden,2,182,1.433
2010/11,2010,MP,9,kärnkraft / kärnkraften / el,2,166,1.307
2010/11,2010,MP,10,barn / föräldrar / barnen,2,97,0.7637
2010/11,2010,MP,12,skolan / lärare / eleverna,1,93,0.7322
2010/11,2010,MP,7,eu / utsläppen / utsläpp,1,89,0.7007
2010/11,2010,MP,23,nato / försvaret / militära,1,87,0.685
2010/11,2010,MP,18,eu / europa / europeiska,1,82,0.6456
2010/11,2010,MP,20,skatter / skatten / skatt,1,1,0.0079
2010/11,2010,S,-1,Ej grupperade,107,7284,55.1192
2010/11,2010,S,24,partier / ansvar / folket,15,1167,8.8309
2010/11,2010,S,0,kvinnor / män / kvinnors,7,583,4.4117
2010/11,2010,S,3,flyktingar / migrationspolitik / invandring,6,527,3.9879
2010/11,2010,S,20,skatter / skatten / skatt,5,432,3.269
2010/11,2010,S,25,jobb / arbetslösheten / arbetsmarknaden,5,394,2.9815
2010/11,2010,S,21,jobb / arbetslösheten / arbetsmarknaden,4,340,2.5728
2010/11,2010,S,14,vården / vård / sjukvården,4,340,2.5728
2010/11,2010,S,10,barn / föräldrar / barnen,5,333,2.5199
2010/11,2010,S,16,partier / politiska / valet,5,320,2.4215
2010/11,2010,S,12,skolan / lärare / eleverna,4,274,2.0734
2010/11,2010,S,1,polisen / poliser / brott,3,274,2.0734
2010/11,2010,S,13,skolan / skola / elever,3,255,1.9296
2010/11,2010,S,9,kärnkraft / kärnkraften / el,3,251,1.8994
2010/11,2010,S,19,fn / afghanistan / usa,2,168,1.2713
2010/11,2010,S,2,bostäder / marknadshyror / hyresrätter,1,93,0.7037
2010/11,2010,S,6,perssons / åt / talar,1,91,0.6886
2010/11,2010,S,15,äldre / äldreomsorgen / pensionärer,1,89,0.6735
