session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
1997/98,1997,C,-1,Ej grupperade,90,6684,74.5649
1997/98,1997,C,15,äldre / äldreomsorgen / pensionärer,4,333,3.7149
1997/98,1997,C,24,partier / ansvar / folket,4,316,3.5252
1997/98,1997,C,1,polisen / poliser / brott,3,255,2.8447
1997/98,1997,C,9,kärnkraft / kärnkraften / el,3,234,2.6104
1997/98,1997,C,20,skatter / skatten / skatt,3,231,2.577
1997/98,1997,C,16,partier / politiska / valet,2,170,1.8965
1997/98,1997,C,18,eu / europa / europeiska,2,170,1.8965
1997/98,1997,C,6,perssons / åt / talar,2,169,1.8853
1997/98,1997,C,10,barn / föräldrar / barnen,2,160,1.7849
1997/98,1997,C,21,jobb / arbetslösheten / arbetsmarknaden,2,153,1.7068
1997/98,1997,C,17,skatt / skatten / skatter,1,77,0.859
1997/98,1997,C,12,skolan / lärare / eleverna,1,12,0.1339
1997/98,1997,KD,-1,Ej grupperade,73,5618,58.387
1997/98,1997,KD,10,barn / föräldrar / barnen,11,879,9.1353
1997/98,1997,KD,16,partier / politiska / valet,7,595,6.1837
1997/98,1997,KD,6,perssons / åt / talar,5,445,4.6248
1997/98,1997,KD,14,vården / vård / sjukvården,5,425,4.417
1997/98,1997,KD,12,skolan / lärare / eleverna,5,418,4.3442
1997/98,1997,KD,21,jobb / arbetslösheten / arbetsmarknaden,4,348,3.6167
1997/98,1997,KD,15,äldre / äldreomsorgen / pensionärer,4,308,3.201
1997/98,1997,KD,20,skatter / skatten / skatt,4,302,3.1386
1997/98,1997,KD,24,partier / ansvar / folket,2,116,1.2056
1997/98,1997,KD,9,kärnkraft / kärnkraften / el,1,88,0.9146
1997/98,1997,KD,13,skolan / skola / elever,1,80,0.8314
1997/98,1997,L,-1,Ej grupperade,77,5835,65.7835
1997/98,1997,L,14,vården / vård / sjukvården,7,563,6.3472
1997/98,1997,L,21,jobb / arbetslösheten / arbetsmarknaden,7,544,6.133
1997/98,1997,L,16,partier / politiska / valet,7,522,5.885
1997/98,1997,L,6,perssons / åt / talar,6,457,5.1522
1997/98,1997,L,12,skolan / lärare / eleverna,4,333,3.7542
1997/98,1997,L,25,jobb / arbetslösheten / arbetsmarknaden,4,308,3.4724
1997/98,1997,L,13,skolan / skola / elever,2,172,1.9391
1997/98,1997,L,9,kärnkraft / kärnkraften / el,1,81,0.9132
1997/98,1997,L,10,barn / föräldrar / barnen,1,40,0.451
1997/98,1997,L,20,skatter / skatten / skatt,1,15,0.1691
1997/98,1997,M,-1,Ej grupperade,94,7250,73.1732
1997/98,1997,M,21,jobb / arbetslösheten / arbetsmarknaden,6,508,5.1272
1997/98,1997,M,20,skatter / skatten / skatt,6,448,4.5216
1997/98,1997,M,25,jobb / arbetslösheten / arbetsmarknaden,4,346,3.4921
1997/98,1997,M,18,eu / europa / europeiska,3,269,2.715
1997/98,1997,M,15,äldre / äldreomsorgen / pensionärer,3,244,2.4627
1997/98,1997,M,17,skatt / skatten / skatter,3,229,2.3113
1997/98,1997,M,6,perssons / åt / talar,2,177,1.7864
1997/98,1997,M,14,vården / vård / sjukvården,2,98,0.9891
1997/98,1997,M,16,partier / politiska / valet,2,94,0.9487
1997/98,1997,M,8,skatteväxling / gröna / grön skatteväxling,1,82,0.8276
1997/98,1997,M,12,skolan / lärare / eleverna,1,80,0.8074
1997/98,1997,M,0,kvinnor / män / kvinnors,1,75,0.757
1997/98,1997,M,24,partier / ansvar / folket,1,8,0.0807
1997/98,1997,MP,-1,Ej grupperade,77,6230,64.3595
1997/98,1997,MP,10,barn / föräldrar / barnen,7,558,5.7645
1997/98,1997,MP,8,skatteväxling / gröna / grön skatteväxling,8,508,5.2479
1997/98,1997,MP,21,jobb / arbetslösheten / arbetsmarknaden,6,453,4.6798
1997/98,1997,MP,12,skolan / lärare / eleverna,4,332,3.4298
1997/98,1997,MP,0,kvinnor / män / kvinnors,3,262,2.7066
1997/98,1997,MP,20,skatter / skatten / skatt,3,260,2.686
1997/98,1997,MP,16,partier / politiska / valet,3,245,2.531
1997/98,1997,MP,25,jobb / arbetslösheten / arbetsmarknaden,2,177,1.8285
1997/98,1997,MP,15,äldre / äldreomsorgen / pensionärer,2,176,1.8182
1997/98,1997,MP,18,eu / europa / europeiska,2,163,1.6839
1997/98,1997,MP,9,kärnkraft / kärnkraften / el,2,156,1.6116
1997/98,1997,MP,23,nato / försvaret / militära,1,81,0.8368
1997/98,1997,MP,14,vården / vård / sjukvården,1,79,0.8161
1997/98,1997,S,-1,Ej grupperade,143,10945,72.8986
1997/98,1997,S,20,skatter / skatten / skatt,11,912,6.0743
1997/98,1997,S,16,partier / politiska / valet,7,587,3.9097
1997/98,1997,S,21,jobb / arbetslösheten / arbetsmarknaden,5,408,2.7175
1997/98,1997,S,24,partier / ansvar / folket,4,325,2.1646
1997/98,1997,S,12,skolan / lärare / eleverna,3,259,1.7251
1997/98,1997,S,18,eu / europa / europeiska,3,258,1.7184
1997/98,1997,S,9,kärnkraft / kärnkraften / el,3,257,1.7117
1997/98,1997,S,17,skatt / skatten / skatter,3,248,1.6518
1997/98,1997,S,25,jobb / arbetslösheten / arbetsmarknaden,3,244,1.6251
1997/98,1997,S,14,vården / vård / sjukvården,3,239,1.5918
1997/98,1997,S,15,äldre / äldreomsorgen / pensionärer,2,157,1.0457
1997/98,1997,S,0,kvinnor / män / kvinnors,1,91,0.6061
1997/98,1997,S,8,skatteväxling / gröna / grön skatteväxling,1,46,0.3064
1997/98,1997,S,10,barn / föräldrar / barnen,1,38,0.2531
