session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2008/09,2008,C,-1,Ej grupperade,86,6708,40.9524
2008/09,2008,C,5,utsläppen / eu / kärnkraft,61,4864,29.6947
2008/09,2008,C,15,jobb / arbetslösheten / arbetsmarknaden,18,1513,9.2369
2008/09,2008,C,12,vården / vård / sjukvården,17,1268,7.7411
2008/09,2008,C,19,skatten / miljarder / skatt,8,562,3.431
2008/09,2008,C,16,eu / europa / europeiska,6,473,2.8877
2008/09,2008,C,13,äldre / äldreomsorgen / pensionärer,2,166,1.0134
2008/09,2008,C,22,jobb / arbetslösheten / arbetsmarknaden,2,162,0.989
2008/09,2008,C,9,barn / barnen / föräldrar,2,161,0.9829
2008/09,2008,C,24,se / sveriges / världen,2,136,0.8303
2008/09,2008,C,17,fn / afghanistan / fn s,1,96,0.5861
2008/09,2008,C,11,euron / valuta / europa,1,91,0.5556
2008/09,2008,C,2,kvinnor / män / kvinnors,1,84,0.5128
2008/09,2008,C,6,migrationspolitik / flyktingar / invandring,1,74,0.4518
2008/09,2008,C,7,sd / nej / ta,3,22,0.1343
2008/09,2008,KD,-1,Ej grupperade,90,7076,60.6601
2008/09,2008,KD,12,vården / vård / sjukvården,16,1345,11.5302
2008/09,2008,KD,18,partier / ta / politiska,9,668,5.7265
2008/09,2008,KD,9,barn / barnen / föräldrar,9,597,5.1179
2008/09,2008,KD,16,eu / europa / europeiska,6,510,4.3721
2008/09,2008,KD,19,skatten / miljarder / skatt,3,272,2.3318
2008/09,2008,KD,3,polisen / brott / poliser,3,264,2.2632
2008/09,2008,KD,13,äldre / äldreomsorgen / pensionärer,3,249,2.1346
2008/09,2008,KD,2,kvinnor / män / kvinnors,2,171,1.4659
2008/09,2008,KD,11,euron / valuta / europa,2,165,1.4145
2008/09,2008,KD,21,nato / försvaret / militära,2,154,1.3202
2008/09,2008,KD,5,utsläppen / eu / kärnkraft,2,94,0.8058
2008/09,2008,KD,6,migrationspolitik / flyktingar / invandring,1,82,0.703
2008/09,2008,KD,7,sd / nej / ta,3,18,0.1543
2008/09,2008,L,-1,Ej grupperade,96,6931,51.7935
2008/09,2008,L,8,skolan / lärare / skola,25,2041,15.2518
2008/09,2008,L,5,utsläppen / eu / kärnkraft,17,1272,9.5053
2008/09,2008,L,11,euron / valuta / europa,11,995,7.4354
2008/09,2008,L,16,eu / europa / europeiska,11,820,6.1276
