session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2005/06,2005,C,-1,Ej grupperade,75,6029,50.8776
2005/06,2005,C,5,utsläppen / eu / kärnkraft,20,1737,14.6582
2005/06,2005,C,2,kvinnor / män / kvinnors,10,876,7.3924
2005/06,2005,C,22,jobb / arbetslösheten / arbetsmarknaden,10,838,7.0717
2005/06,2005,C,15,jobb / arbetslösheten / arbetsmarknaden,8,708,5.9747
2005/06,2005,C,16,eu / europa / europeiska,5,397,3.3502
2005/06,2005,C,19,skatten / miljarder / skatt,4,283,2.3882
2005/06,2005,C,12,vården / vård / sjukvården,3,251,2.1181
2005/06,2005,C,23,partier / ta / ansvar,2,175,1.4768
2005/06,2005,C,14,skatt / skatten / skatter,2,166,1.4008
2005/06,2005,C,24,se / sveriges / världen,2,148,1.2489
2005/06,2005,C,9,barn / barnen / föräldrar,1,84,0.7089
2005/06,2005,C,3,polisen / brott / poliser,1,72,0.6076
2005/06,2005,C,8,skolan / lärare / skola,1,66,0.557
2005/06,2005,C,18,partier / ta / politiska,1,14,0.1181
2005/06,2005,C,7,sd / nej / ta,1,6,0.0506
2005/06,2005,KD,-1,Ej grupperade,58,4513,51.8021
2005/06,2005,KD,13,äldre / äldreomsorgen / pensionärer,11,976,11.2029
2005/06,2005,KD,10,perssons / går / lite,9,806,9.2516
2005/06,2005,KD,9,barn / barnen / föräldrar,7,623,7.1511
2005/06,2005,KD,5,utsläppen / eu / kärnkraft,6,489,5.6129
2005/06,2005,KD,6,migrationspolitik / flyktingar / invandring,4,354,4.0634
2005/06,2005,KD,15,jobb / arbetslösheten / arbetsmarknaden,4,354,4.0634
2005/06,2005,KD,18,partier / ta / politiska,5,326,3.742
2005/06,2005,KD,22,jobb / arbetslösheten / arbetsmarknaden,2,179,2.0546
2005/06,2005,KD,8,skolan / lärare / skola,1,92,1.056
2005/06,2005,L,-1,Ej grupperade,60,4592,49.4295
2005/06,2005,L,8,skolan / lärare / skola,18,1518,16.3402
2005/06,2005,L,22,jobb / arbetslösheten / arbetsmarknaden,9,754,8.1163
2005/06,2005,L,5,utsläppen / eu / kärnkraft,7,544,5.8558
2005/06,2005,L,12,vården / vård / sjukvården,4,339,3.6491
2005/06,2005,L,10,perssons / går / lite,4,258,2.7772
2005/06,2005,L,21,nato / försvaret / militära,3,212,2.282
2005/06,2005,L,18,partier / ta / politiska,2,181,1.9483
2005/06,2005,L,6,migrationspolitik / flyktingar / invandring,2,168,1.8084
2005/06,2005,L,13,äldre / äldreomsorgen / pensionärer,2,152,1.6362
2005/06,2005,L,15,jobb / arbetslösheten / arbetsmarknaden,2,125,1.3455
2005/06,2005,L,19,skatten / miljarder / skatt,1,97,1.0441
2005/06,2005,L,9,barn / barnen / föräldrar,1,92,0.9903
2005/06,2005,L,2,kvinnor / män / kvinnors,1,84,0.9042
2005/06,2005,L,23,partier / ta / ansvar,1,83,0.8934
2005/06,2005,L,14,skatt / skatten / skatter,1,64,0.6889
