session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2007/08,2007,C,-1,Ej grupperade,99,7284,58.6757
2007/08,2007,C,0,kvinnor / män / kvinnors,17,1371,11.044
2007/08,2007,C,7,eu / utsläppen / utsläpp,9,776,6.251
2007/08,2007,C,4,järnväg / järnvägen / stockholm,10,752,6.0577
2007/08,2007,C,21,jobb / arbetslösheten / arbetsmarknaden,8,610,4.9138
2007/08,2007,C,25,jobb / arbetslösheten / arbetsmarknaden,7,477,3.8424
2007/08,2007,C,8,skatteväxling / gröna / grön skatteväxling,4,283,2.2797
2007/08,2007,C,15,äldre / äldreomsorgen / pensionärer,3,205,1.6514
2007/08,2007,C,14,vården / vård / sjukvården,2,180,1.45
2007/08,2007,C,9,kärnkraft / kärnkraften / el,2,167,1.3453
2007/08,2007,C,16,partier / politiska / valet,2,103,0.8297
2007/08,2007,C,10,barn / föräldrar / barnen,1,95,0.7653
2007/08,2007,C,17,skatt / skatten / skatter,1,73,0.588
2007/08,2007,C,24,partier / ansvar / folket,1,38,0.3061
2007/08,2007,KD,-1,Ej grupperade,62,4993,49.1099
2007/08,2007,KD,14,vården / vård / sjukvården,20,1733,17.0453
2007/08,2007,KD,10,barn / föräldrar / barnen,8,677,6.6588
2007/08,2007,KD,15,äldre / äldreomsorgen / pensionärer,8,673,6.6195
2007/08,2007,KD,3,flyktingar / migrationspolitik / invandring,5,366,3.5999
2007/08,2007,KD,16,partier / politiska / valet,3,241,2.3704
2007/08,2007,KD,17,skatt / skatten / skatter,3,233,2.2917
2007/08,2007,KD,20,skatter / skatten / skatt,3,225,2.213
2007/08,2007,KD,0,kvinnor / män / kvinnors,2,185,1.8196
2007/08,2007,KD,21,jobb / arbetslösheten / arbetsmarknaden,2,173,1.7016
2007/08,2007,KD,24,partier / ansvar / folket,2,167,1.6426
2007/08,2007,KD,7,eu / utsläppen / utsläpp,2,148,1.4557
2007/08,2007,KD,18,eu / europa / europeiska,2,135,1.3278
2007/08,2007,KD,25,jobb / arbetslösheten / arbetsmarknaden,1,89,0.8754
2007/08,2007,KD,1,polisen / poliser / brott,1,88,0.8655
2007/08,2007,KD,2,bostäder / marknadshyror / hyresrätter,1,41,0.4033
2007/08,2007,L,-1,Ej grupperade,81,6174,57.0768
2007/08,2007,L,13,skolan / skola / elever,14,1072,9.9103
2007/08,2007,L,12,skolan / lärare / eleverna,7,430,3.9752
2007/08,2007,L,9,kärnkraft / kärnkraften / el,5,402,3.7164
2007/08,2007,L,16,partier / politiska / valet,4,326,3.0138
2007/08,2007,L,0,kvinnor / män / kvinnors,4,297,2.7457
2007/08,2007,L,20,skatter / skatten / skatt,3,263,2.4314
2007/08,2007,L,7,eu / utsläppen / utsläpp,3,249,2.3019
2007/08,2007,L,25,jobb / arbetslösheten / arbetsmarknaden,3,240,2.2187
2007/08,2007,L,21,jobb / arbetslösheten / arbetsmarknaden,3,217,2.0061
2007/08,2007,L,14,vården / vård / sjukvården,3,216,1.9969
2007/08,2007,L,2,bostäder / marknadshyror / hyresrätter,3,213,1.9691
2007/08,2007,L,18,eu / europa / europeiska,3,207,1.9137
2007/08,2007,L,24,partier / ansvar / folket,4,192,1.775
2007/08,2007,L,15,äldre / äldreomsorgen / pensionärer,2,160,1.4792
2007/08,2007,L,3,flyktingar / migrationspolitik / invandring,1,81,0.7488
2007/08,2007,L,6,perssons / åt / talar,1,78,0.7211
2007/08,2007,M,-1,Ej grupperade,97,7392,60.8595
2007/08,2007,M,25,jobb / arbetslösheten / arbetsmarknaden,13,1049,8.6366
2007/08,2007,M,21,jobb / arbetslösheten / arbetsmarknaden,7,585,4.8164
2007/08,2007,M,24,partier / ansvar / folket,6,477,3.9272
2007/08,2007,M,20,skatter / skatten / skatt,6,444,3.6555
2007/08,2007,M,8,skatteväxling / gröna / grön skatteväxling,6,435,3.5814
2007/08,2007,M,14,vården / vård / sjukvården,4,365,3.0051
2007/08,2007,M,16,partier / politiska / valet,5,360,2.9639
2007/08,2007,M,0,kvinnor / män / kvinnors,4,352,2.8981
2007/08,2007,M,13,skolan / skola / elever,2,181,1.4902
2007/08,2007,M,1,polisen / poliser / brott,2,160,1.3173
2007/08,2007,M,12,skolan / lärare / eleverna,1,92,0.7575
2007/08,2007,M,7,eu / utsläppen / utsläpp,1,90,0.741
2007/08,2007,M,17,skatt / skatten / skatter,1,83,0.6834
2007/08,2007,M,4,järnväg / järnvägen / stockholm,1,81,0.6669
2007/08,2007,MP,-1,Ej grupperade,88,6465,54.4238
2007/08,2007,MP,4,järnväg / järnvägen / stockholm,17,1324,11.1457
2007/08,2007,MP,8,skatteväxling / gröna / grön skatteväxling,9,754,6.3473
2007/08,2007,MP,7,eu / utsläppen / utsläpp,8,586,4.9331
2007/08,2007,MP,9,kärnkraft / kärnkraften / el,6,451,3.7966
2007/08,2007,MP,10,barn / föräldrar / barnen,5,442,3.7209
2007/08,2007,MP,3,flyktingar / migrationspolitik / invandring,4,309,2.6012
2007/08,2007,MP,18,eu / europa / europeiska,4,307,2.5844
2007/08,2007,MP,14,vården / vård / sjukvården,3,268,2.2561
2007/08,2007,MP,16,partier / politiska / valet,3,246,2.0709
2007/08,2007,MP,24,partier / ansvar / folket,2,194,1.6331
2007/08,2007,MP,11,euron / valuta / europa,2,179,1.5069
2007/08,2007,MP,13,skolan / skola / elever,2,141,1.187
2007/08,2007,MP,20,skatter / skatten / skatt,1,80,0.6735
2007/08,2007,MP,21,jobb / arbetslösheten / arbetsmarknaden,2,79,0.665
2007/08,2007,MP,25,jobb / arbetslösheten / arbetsmarknaden,1,54,0.4546
2007/08,2007,S,-1,Ej grupperade,136,10022,66.992
2007/08,2007,S,14,vården / vård / sjukvården,19,1505,10.0602
2007/08,2007,S,21,jobb / arbetslösheten / arbetsmarknaden,11,846,5.6551
2007/08,2007,S,0,kvinnor / män / kvinnors,7,520,3.4759
2007/08,2007,S,16,partier / politiska / valet,5,403,2.6939
2007/08,2007,S,20,skatter / skatten / skatt,7,400,2.6738
2007/08,2007,S,25,jobb / arbetslösheten / arbetsmarknaden,5,383,2.5602
2007/08,2007,S,2,bostäder / marknadshyror / hyresrätter,3,227,1.5174
2007/08,2007,S,15,äldre / äldreomsorgen / pensionärer,3,195,1.3035
2007/08,2007,S,10,barn / föräldrar / barnen,2,176,1.1765
2007/08,2007,S,6,perssons / åt / talar,1,90,0.6016
2007/08,2007,S,17,skatt / skatten / skatter,1,82,0.5481
2007/08,2007,S,3,flyktingar / migrationspolitik / invandring,1,77,0.5147
2007/08,2007,S,24,partier / ansvar / folket,1,34,0.2273
2007/08,2007,V,-1,Ej grupperade,115,8430,60.2616
2007/08,2007,V,20,skatter / skatten / skatt,13,925,6.6123
2007/08,2007,V,12,skolan / lärare / eleverna,11,822,5.876
2007/08,2007,V,14,vården / vård / sjukvården,11,808,5.776
2007/08,2007,V,0,kvinnor / män / kvinnors,8,559,3.996
2007/08,2007,V,15,äldre / äldreomsorgen / pensionärer,5,436,3.1167
2007/08,2007,V,4,järnväg / järnvägen / stockholm,5,357,2.552
2007/08,2007,V,2,bostäder / marknadshyror / hyresrätter,5,340,2.4305
2007/08,2007,V,9,kärnkraft / kärnkraften / el,4,295,2.1088
2007/08,2007,V,21,jobb / arbetslösheten / arbetsmarknaden,3,250,1.7871
2007/08,2007,V,16,partier / politiska / valet,4,247,1.7657
2007/08,2007,V,17,skatt / skatten / skatter,2,161,1.1509
2007/08,2007,V,8,skatteväxling / gröna / grön skatteväxling,2,102,0.7291
2007/08,2007,V,13,skolan / skola / elever,1,93,0.6648
2007/08,2007,V,24,partier / ansvar / folket,2,93,0.6648
2007/08,2007,V,1,polisen / poliser / brott,1,71,0.5075
