session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
1998/99,1998,C,-1,Ej grupperade,93,7004,63.7829
1998/99,1998,C,18,eu / europa / europeiska,14,1146,10.4362
1998/99,1998,C,3,flyktingar / migrationspolitik / invandring,5,431,3.925
1998/99,1998,C,24,partier / ansvar / folket,5,361,3.2875
1998/99,1998,C,16,partier / politiska / valet,5,353,3.2146
1998/99,1998,C,25,jobb / arbetslösheten / arbetsmarknaden,4,326,2.9688
1998/99,1998,C,0,kvinnor / män / kvinnors,3,251,2.2858
1998/99,1998,C,9,kärnkraft / kärnkraften / el,3,235,2.1401
1998/99,1998,C,7,eu / utsläppen / utsläpp,2,176,1.6028
1998/99,1998,C,12,skolan / lärare / eleverna,2,175,1.5937
1998/99,1998,C,6,perssons / åt / talar,2,170,1.5481
1998/99,1998,C,2,bostäder / marknadshyror / hyresrätter,2,155,1.4115
1998/99,1998,C,13,skolan / skola / elever,1,87,0.7923
1998/99,1998,C,14,vården / vård / sjukvården,1,72,0.6557
1998/99,1998,C,20,skatter / skatten / skatt,1,39,0.3552
1998/99,1998,KD,-1,Ej grupperade,103,7792,65.1124
1998/99,1998,KD,6,perssons / åt / talar,11,870,7.27
1998/99,1998,KD,18,eu / europa / europeiska,8,549,4.5876
1998/99,1998,KD,10,barn / föräldrar / barnen,6,481,4.0194
1998/99,1998,KD,20,skatter / skatten / skatt,6,476,3.9776
1998/99,1998,KD,16,partier / politiska / valet,6,332,2.7743
1998/99,1998,KD,15,äldre / äldreomsorgen / pensionärer,4,330,2.7576
1998/99,1998,KD,23,nato / försvaret / militära,3,236,1.9721
1998/99,1998,KD,14,vården / vård / sjukvården,3,218,1.8217
1998/99,1998,KD,3,flyktingar / migrationspolitik / invandring,2,167,1.3955
1998/99,1998,KD,12,skolan / lärare / eleverna,2,156,1.3036
1998/99,1998,KD,25,jobb / arbetslösheten / arbetsmarknaden,1,76,0.6351
1998/99,1998,KD,17,skatt / skatten / skatter,1,74,0.6184
1998/99,1998,KD,7,eu / utsläppen / utsläpp,1,73,0.61
1998/99,1998,KD,21,jobb / arbetslösheten / arbetsmarknaden,1,69,0.5766
1998/99,1998,KD,24,partier / ansvar / folket,1,68,0.5682
1998/99,1998,L,-1,Ej grupperade,74,5808,50.6012
1998/99,1998,L,18,eu / europa / europeiska,22,1740,15.1594
1998/99,1998,L,6,perssons / åt / talar,12,992,8.6426
1998/99,1998,L,16,partier / politiska / valet,10,766,6.6736
1998/99,1998,L,7,eu / utsläppen / utsläpp,6,453,3.9467
1998/99,1998,L,14,vården / vård / sjukvården,4,278,2.422
1998/99,1998,L,24,partier / ansvar / folket,3,267,2.3262
1998/99,1998,L,13,skolan / skola / elever,3,267,2.3262
1998/99,1998,L,3,flyktingar / migrationspolitik / invandring,3,199,1.7338
1998/99,1998,L,15,äldre / äldreomsorgen / pensionärer,2,169,1.4724
1998/99,1998,L,25,jobb / arbetslösheten / arbetsmarknaden,2,163,1.4201
1998/99,1998,L,0,kvinnor / män / kvinnors,2,124,1.0803
1998/99,1998,L,11,euron / valuta / europa,1,87,0.758
1998/99,1998,L,20,skatter / skatten / skatt,1,78,0.6796
1998/99,1998,L,12,skolan / lärare / eleverna,1,53,0.4618
1998/99,1998,L,21,jobb / arbetslösheten / arbetsmarknaden,1,34,0.2962
1998/99,1998,M,-1,Ej grupperade,115,8832,68.1324
1998/99,1998,M,18,eu / europa / europeiska,21,1583,12.2117
1998/99,1998,M,11,euron / valuta / europa,7,517,3.9883
1998/99,1998,M,6,perssons / åt / talar,5,395,3.0471
1998/99,1998,M,16,partier / politiska / valet,7,391,3.0163
1998/99,1998,M,21,jobb / arbetslösheten / arbetsmarknaden,3,233,1.7974
1998/99,1998,M,25,jobb / arbetslösheten / arbetsmarknaden,2,172,1.3269
1998/99,1998,M,8,skatteväxling / gröna / grön skatteväxling,2,158,1.2189
