session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
1996/97,1996,C,-1,Ej grupperade,59,4434,48.4431
1996/97,1996,C,5,utsläppen / eu / kärnkraft,21,1423,15.5468
1996/97,1996,C,18,partier / ta / politiska,11,724,7.91
1996/97,1996,C,1,emu / folkomröstning / eu,8,609,6.6536
1996/97,1996,C,19,skatten / miljarder / skatt,5,369,4.0315
1996/97,1996,C,23,partier / ta / ansvar,4,325,3.5507
1996/97,1996,C,15,jobb / arbetslösheten / arbetsmarknaden,4,297,3.2448
1996/97,1996,C,12,vården / vård / sjukvården,3,262,2.8624
1996/97,1996,C,13,äldre / äldreomsorgen / pensionärer,3,215,2.349
1996/97,1996,C,8,skolan / lärare / skola,2,149,1.6279
1996/97,1996,C,22,jobb / arbetslösheten / arbetsmarknaden,2,143,1.5623
1996/97,1996,C,4,bostäder / hyresrätter / marknadshyror,1,85,0.9287
1996/97,1996,C,2,kvinnor / män / kvinnors,1,79,0.8631
1996/97,1996,C,24,se / sveriges / världen,1,31,0.3387
1996/97,1996,C,7,sd / nej / ta,2,8,0.0874
1996/97,1996,KD,-1,Ej grupperade,65,5085,57.5161
1996/97,1996,KD,10,perssons / går / lite,11,868,9.8179
1996/97,1996,KD,8,skolan / lärare / skola,9,724,8.1891
1996/97,1996,KD,12,vården / vård / sjukvården,6,481,5.4406
1996/97,1996,KD,18,partier / ta / politiska,5,418,4.728
1996/97,1996,KD,3,polisen / brott / poliser,4,320,3.6195
1996/97,1996,KD,15,jobb / arbetslösheten / arbetsmarknaden,4,297,3.3593
1996/97,1996,KD,5,utsläppen / eu / kärnkraft,2,170,1.9229
1996/97,1996,KD,13,äldre / äldreomsorgen / pensionärer,2,159,1.7984
1996/97,1996,KD,9,barn / barnen / föräldrar,2,154,1.7419
1996/97,1996,KD,1,emu / folkomröstning / eu,1,76,0.8596
1996/97,1996,KD,2,kvinnor / män / kvinnors,1,73,0.8257
1996/97,1996,KD,7,sd / nej / ta,2,16,0.181
1996/97,1996,L,-1,Ej grupperade,73,5726,60.7082
1996/97,1996,L,15,jobb / arbetslösheten / arbetsmarknaden,11,818,8.6726
1996/97,1996,L,22,jobb / arbetslösheten / arbetsmarknaden,5,414,4.3893
1996/97,1996,L,10,perssons / går / lite,6,362,3.838
1996/97,1996,L,8,skolan / lärare / skola,4,314,3.3291
1996/97,1996,L,18,partier / ta / politiska,5,304,3.2231
1996/97,1996,L,12,vården / vård / sjukvården,3,217,2.3007
1996/97,1996,L,5,utsläppen / eu / kärnkraft,4,208,2.2053
1996/97,1996,L,1,emu / folkomröstning / eu,2,177,1.8766
1996/97,1996,L,2,kvinnor / män / kvinnors,2,159,1.6858
1996/97,1996,L,19,skatten / miljarder / skatt,2,156,1.6539
1996/97,1996,L,23,partier / ta / ansvar,2,142,1.5055
1996/97,1996,L,14,skatt / skatten / skatter,1,88,0.933
1996/97,1996,L,3,polisen / brott / poliser,1,88,0.933
1996/97,1996,L,21,nato / försvaret / militära,1,87,0.9224
1996/97,1996,L,9,barn / barnen / föräldrar,1,77,0.8164
1996/97,1996,L,13,äldre / äldreomsorgen / pensionärer,1,75,0.7952
1996/97,1996,L,24,se / sveriges / världen,1,12,0.1272
1996/97,1996,L,7,sd / nej / ta,2,8,0.0848
1996/97,1996,M,-1,Ej grupperade,74,5681,55.707
1996/97,1996,M,15,jobb / arbetslösheten / arbetsmarknaden,12,876,8.5899
