session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2016/17,2016,C,-1,Ej grupperade,97,7020,60.4131
2016/17,2016,C,14,vården / vård / sjukvården,8,601,5.1721
2016/17,2016,C,3,flyktingar / migrationspolitik / invandring,7,513,4.4148
2016/17,2016,C,22,ryssland / ukraina / ryska,8,479,4.1222
2016/17,2016,C,25,jobb / arbetslösheten / arbetsmarknaden,5,416,3.58
2016/17,2016,C,1,polisen / poliser / brott,5,366,3.1497
2016/17,2016,C,19,fn / afghanistan / usa,5,360,3.0981
2016/17,2016,C,0,kvinnor / män / kvinnors,5,309,2.6592
2016/17,2016,C,23,nato / försvaret / militära,4,244,2.0998
2016/17,2016,C,21,jobb / arbetslösheten / arbetsmarknaden,3,243,2.0912
2016/17,2016,C,24,partier / ansvar / folket,4,219,1.8847
2016/17,2016,C,7,eu / utsläppen / utsläpp,2,164,1.4114
2016/17,2016,C,10,barn / föräldrar / barnen,2,93,0.8003
2016/17,2016,C,2,bostäder / marknadshyror / hyresrätter,1,90,0.7745
2016/17,2016,C,4,järnväg / järnvägen / stockholm,1,89,0.7659
2016/17,2016,C,12,skolan / lärare / eleverna,1,88,0.7573
2016/17,2016,C,8,skatteväxling / gröna / grön skatteväxling,1,85,0.7315
2016/17,2016,C,16,partier / politiska / valet,1,75,0.6454
2016/17,2016,C,15,äldre / äldreomsorgen / pensionärer,1,74,0.6368
2016/17,2016,C,13,skolan / skola / elever,1,69,0.5938
2016/17,2016,C,17,skatt / skatten / skatter,1,23,0.1979
2016/17,2016,KD,-1,Ej grupperade,36,2241,31.7287
2016/17,2016,KD,1,polisen / poliser / brott,21,1665,23.5736
2016/17,2016,KD,15,äldre / äldreomsorgen / pensionärer,16,1170,16.5652
2016/17,2016,KD,14,vården / vård / sjukvården,7,545,7.7163
2016/17,2016,KD,10,barn / föräldrar / barnen,5,414,5.8615
2016/17,2016,KD,0,kvinnor / män / kvinnors,3,220,3.1148
2016/17,2016,KD,21,jobb / arbetslösheten / arbetsmarknaden,2,159,2.2512
2016/17,2016,KD,23,nato / försvaret / militära,2,140,1.9822
2016/17,2016,KD,17,skatt / skatten / skatter,2,129,1.8264
2016/17,2016,KD,22,ryssland / ukraina / ryska,2,124,1.7556
2016/17,2016,KD,16,partier / politiska / valet,2,91,1.2884
2016/17,2016,KD,24,partier / ansvar / folket,1,83,1.1751
2016/17,2016,KD,20,skatter / skatten / skatt,1,82,1.161
2016/17,2016,L,-1,Ej grupperade,71,4895,49.5797
2016/17,2016,L,9,kärnkraft / kärnkraften / el,11,830,8.4068
2016/17,2016,L,25,jobb / arbetslösheten / arbetsmarknaden,7,576,5.8341
2016/17,2016,L,14,vården / vård / sjukvården,7,518,5.2466
2016/17,2016,L,23,nato / försvaret / militära,7,500,5.0643
2016/17,2016,L,13,skolan / skola / elever,6,476,4.8212
2016/17,2016,L,24,partier / ansvar / folket,5,356,3.6058
2016/17,2016,L,12,skolan / lärare / eleverna,6,344,3.4842
2016/17,2016,L,4,järnväg / järnvägen / stockholm,3,271,2.7449
2016/17,2016,L,3,flyktingar / migrationspolitik / invandring,3,240,2.4309
2016/17,2016,L,22,ryssland / ukraina / ryska,3,177,1.7928
2016/17,2016,L,0,kvinnor / män / kvinnors,2,162,1.6408
2016/17,2016,L,18,eu / europa / europeiska,3,141,1.4281
2016/17,2016,L,21,jobb / arbetslösheten / arbetsmarknaden,2,138,1.3978
2016/17,2016,L,20,skatter / skatten / skatt,1,90,0.9116
2016/17,2016,L,17,skatt / skatten / skatter,1,79,0.8002
