session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2001/02,2001,C,-1,Ej grupperade,76,5756,58.9935
2001/02,2001,C,0,kvinnor / män / kvinnors,13,1076,11.028
2001/02,2001,C,19,fn / afghanistan / usa,9,707,7.2461
2001/02,2001,C,10,barn / föräldrar / barnen,7,575,5.8932
2001/02,2001,C,12,skolan / lärare / eleverna,5,447,4.5813
2001/02,2001,C,25,jobb / arbetslösheten / arbetsmarknaden,2,182,1.8653
2001/02,2001,C,3,flyktingar / migrationspolitik / invandring,3,176,1.8038
2001/02,2001,C,20,skatter / skatten / skatt,2,153,1.5681
2001/02,2001,C,24,partier / ansvar / folket,3,142,1.4554
2001/02,2001,C,14,vården / vård / sjukvården,2,101,1.0352
2001/02,2001,C,23,nato / försvaret / militära,1,89,0.9122
2001/02,2001,C,9,kärnkraft / kärnkraften / el,1,82,0.8404
2001/02,2001,C,18,eu / europa / europeiska,1,80,0.8199
2001/02,2001,C,8,skatteväxling / gröna / grön skatteväxling,1,80,0.8199
2001/02,2001,C,1,polisen / poliser / brott,1,68,0.6969
2001/02,2001,C,16,partier / politiska / valet,1,43,0.4407
2001/02,2001,KD,-1,Ej grupperade,51,3593,42.3653
2001/02,2001,KD,10,barn / föräldrar / barnen,14,1113,13.1235
2001/02,2001,KD,14,vården / vård / sjukvården,12,972,11.4609
2001/02,2001,KD,6,perssons / åt / talar,12,917,10.8124
2001/02,2001,KD,16,partier / politiska / valet,4,328,3.8675
2001/02,2001,KD,12,skolan / lärare / eleverna,4,309,3.6434
2001/02,2001,KD,19,fn / afghanistan / usa,4,294,3.4666
2001/02,2001,KD,15,äldre / äldreomsorgen / pensionärer,3,250,2.9478
2001/02,2001,KD,24,partier / ansvar / folket,3,216,2.5469
2001/02,2001,KD,1,polisen / poliser / brott,2,162,1.9102
2001/02,2001,KD,13,skolan / skola / elever,2,157,1.8512
2001/02,2001,KD,18,eu / europa / europeiska,1,89,1.0494
2001/02,2001,KD,25,jobb / arbetslösheten / arbetsmarknaden,1,81,0.9551
2001/02,2001,L,-1,Ej grupperade,71,5357,59.6415
2001/02,2001,L,13,skolan / skola / elever,9,681,7.5818
2001/02,2001,L,12,skolan / lärare / eleverna,7,530,5.9007
2001/02,2001,L,16,partier / politiska / valet,6,507,5.6446
2001/02,2001,L,0,kvinnor / män / kvinnors,5,403,4.4868
2001/02,2001,L,19,fn / afghanistan / usa,5,297,3.3066
2001/02,2001,L,3,flyktingar / migrationspolitik / invandring,3,246,2.7388
2001/02,2001,L,10,barn / föräldrar / barnen,3,237,2.6386
2001/02,2001,L,14,vården / vård / sjukvården,4,233,2.5941
2001/02,2001,L,21,jobb / arbetslösheten / arbetsmarknaden,1,89,0.9909
2001/02,2001,L,6,perssons / åt / talar,1,84,0.9352
2001/02,2001,L,23,nato / försvaret / militära,1,84,0.9352
2001/02,2001,L,25,jobb / arbetslösheten / arbetsmarknaden,1,81,0.9018
2001/02,2001,L,2,bostäder / marknadshyror / hyresrätter,1,78,0.8684
2001/02,2001,L,18,eu / europa / europeiska,1,75,0.835
2001/02,2001,M,-1,Ej grupperade,74,5754,54.0332
2001/02,2001,M,6,perssons / åt / talar,9,772,7.2495
2001/02,2001,M,19,fn / afghanistan / usa,8,643,6.0381
2001/02,2001,M,20,skatter / skatten / skatt,8,604,5.6719
2001/02,2001,M,14,vården / vård / sjukvården,6,527,4.9488
2001/02,2001,M,17,skatt / skatten / skatter,5,432,4.0567
2001/02,2001,M,16,partier / politiska / valet,6,405,3.8032
2001/02,2001,M,23,nato / försvaret / militära,4,385,3.6154
2001/02,2001,M,10,barn / föräldrar / barnen,5,380,3.5684
2001/02,2001,M,0,kvinnor / män / kvinnors,3,174,1.634
2001/02,2001,M,25,jobb / arbetslösheten / arbetsmarknaden,2,167,1.5682
2001/02,2001,M,9,kärnkraft / kärnkraften / el,2,116,1.0893
2001/02,2001,M,21,jobb / arbetslösheten / arbetsmarknaden,2,107,1.0048
2001/02,2001,M,18,eu / europa / europeiska,1,92,0.8639
2001/02,2001,M,12,skolan / lärare / eleverna,1,91,0.8545
2001/02,2001,MP,-1,Ej grupperade,81,5985,62.9338
2001/02,2001,MP,19,fn / afghanistan / usa,8,584,6.1409
2001/02,2001,MP,10,barn / föräldrar / barnen,7,463,4.8686
2001/02,2001,MP,12,skolan / lärare / eleverna,6,458,4.816
2001/02,2001,MP,8,skatteväxling / gröna / grön skatteväxling,4,316,3.3228
2001/02,2001,MP,16,partier / politiska / valet,3,220,2.3134
2001/02,2001,MP,18,eu / europa / europeiska,3,194,2.04
2001/02,2001,MP,21,jobb / arbetslösheten / arbetsmarknaden,2,155,1.6299
2001/02,2001,MP,7,eu / utsläppen / utsläpp,2,153,1.6088
2001/02,2001,MP,3,flyktingar / migrationspolitik / invandring,2,146,1.5352
2001/02,2001,MP,20,skatter / skatten / skatt,2,133,1.3985
2001/02,2001,MP,1,polisen / poliser / brott,2,131,1.3775
