session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2009/10,2009,C,-1,Ej grupperade,82,5962,58.0526
2009/10,2009,C,21,jobb / arbetslösheten / arbetsmarknaden,21,1480,14.4109
2009/10,2009,C,9,kärnkraft / kärnkraften / el,6,470,4.5764
2009/10,2009,C,25,jobb / arbetslösheten / arbetsmarknaden,6,410,3.9922
2009/10,2009,C,14,vården / vård / sjukvården,4,343,3.3398
2009/10,2009,C,0,kvinnor / män / kvinnors,4,343,3.3398
2009/10,2009,C,8,skatteväxling / gröna / grön skatteväxling,5,328,3.1938
2009/10,2009,C,20,skatter / skatten / skatt,3,244,2.3759
2009/10,2009,C,7,eu / utsläppen / utsläpp,2,169,1.6456
2009/10,2009,C,15,äldre / äldreomsorgen / pensionärer,2,151,1.4703
2009/10,2009,C,10,barn / föräldrar / barnen,1,89,0.8666
2009/10,2009,C,1,polisen / poliser / brott,1,83,0.8082
2009/10,2009,C,3,flyktingar / migrationspolitik / invandring,1,82,0.7984
2009/10,2009,C,24,partier / ansvar / folket,1,37,0.3603
2009/10,2009,C,2,bostäder / marknadshyror / hyresrätter,1,30,0.2921
2009/10,2009,C,17,skatt / skatten / skatter,1,30,0.2921
2009/10,2009,C,4,järnväg / järnvägen / stockholm,1,19,0.185
2009/10,2009,KD,-1,Ej grupperade,87,6648,68.9198
2009/10,2009,KD,14,vården / vård / sjukvården,16,1274,13.2075
2009/10,2009,KD,20,skatter / skatten / skatt,9,690,7.1532
2009/10,2009,KD,17,skatt / skatten / skatter,3,259,2.6851
2009/10,2009,KD,15,äldre / äldreomsorgen / pensionärer,3,214,2.2185
2009/10,2009,KD,24,partier / ansvar / folket,2,186,1.9283
2009/10,2009,KD,21,jobb / arbetslösheten / arbetsmarknaden,2,147,1.5239
2009/10,2009,KD,0,kvinnor / män / kvinnors,1,84,0.8708
2009/10,2009,KD,2,bostäder / marknadshyror / hyresrätter,1,75,0.7775
2009/10,2009,KD,16,partier / politiska / valet,1,69,0.7153
2009/10,2009,L,-1,Ej grupperade,79,5921,54.6672
2009/10,2009,L,13,skolan / skola / elever,14,1092,10.0822
2009/10,2009,L,9,kärnkraft / kärnkraften / el,14,993,9.1681
