session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2012/13,2012,C,-1,Ej grupperade,87,6433,66.4017
2012/13,2012,C,0,kvinnor / män / kvinnors,10,745,7.6899
2012/13,2012,C,21,jobb / arbetslösheten / arbetsmarknaden,10,594,6.1313
2012/13,2012,C,8,skatteväxling / gröna / grön skatteväxling,7,475,4.903
2012/13,2012,C,25,jobb / arbetslösheten / arbetsmarknaden,4,343,3.5405
2012/13,2012,C,2,bostäder / marknadshyror / hyresrätter,3,189,1.9509
2012/13,2012,C,3,flyktingar / migrationspolitik / invandring,3,174,1.796
2012/13,2012,C,4,järnväg / järnvägen / stockholm,2,171,1.7651
2012/13,2012,C,9,kärnkraft / kärnkraften / el,2,158,1.6309
2012/13,2012,C,20,skatter / skatten / skatt,2,111,1.1457
2012/13,2012,C,7,eu / utsläppen / utsläpp,1,95,0.9806
2012/13,2012,C,15,äldre / äldreomsorgen / pensionärer,1,84,0.8671
2012/13,2012,C,14,vården / vård / sjukvården,1,63,0.6503
2012/13,2012,C,17,skatt / skatten / skatter,1,53,0.5471
2012/13,2012,KD,-1,Ej grupperade,67,4996,59.0404
2012/13,2012,KD,15,äldre / äldreomsorgen / pensionärer,11,896,10.5885
2012/13,2012,KD,10,barn / föräldrar / barnen,9,724,8.5559
2012/13,2012,KD,14,vården / vård / sjukvården,7,592,6.996
2012/13,2012,KD,16,partier / politiska / valet,3,265,3.1316
2012/13,2012,KD,12,skolan / lärare / eleverna,3,251,2.9662
2012/13,2012,KD,0,kvinnor / män / kvinnors,2,175,2.0681
2012/13,2012,KD,1,polisen / poliser / brott,2,172,2.0326
2012/13,2012,KD,19,fn / afghanistan / usa,2,166,1.9617
2012/13,2012,KD,24,partier / ansvar / folket,2,146,1.7254
2012/13,2012,KD,21,jobb / arbetslösheten / arbetsmarknaden,1,79,0.9336
2012/13,2012,L,-1,Ej grupperade,87,6575,53.6122
2012/13,2012,L,13,skolan / skola / elever,15,1210,9.8663
2012/13,2012,L,18,eu / europa / europeiska,13,978,7.9746
2012/13,2012,L,9,kärnkraft / kärnkraften / el,7,526,4.289
2012/13,2012,L,25,jobb / arbetslösheten / arbetsmarknaden,6,488,3.9791
2012/13,2012,L,3,flyktingar / migrationspolitik / invandring,5,431,3.5144
2012/13,2012,L,11,euron / valuta / europa,4,364,2.968
2012/13,2012,L,12,skolan / lärare / eleverna,6,341,2.7805
2012/13,2012,L,21,jobb / arbetslösheten / arbetsmarknaden,4,298,2.4299
2012/13,2012,L,0,kvinnor / män / kvinnors,4,287,2.3402
2012/13,2012,L,24,partier / ansvar / folket,3,222,1.8102
2012/13,2012,L,1,polisen / poliser / brott,2,163,1.3291
2012/13,2012,L,16,partier / politiska / valet,1,89,0.7257
2012/13,2012,L,19,fn / afghanistan / usa,1,86,0.7012
2012/13,2012,L,14,vården / vård / sjukvården,1,84,0.6849
2012/13,2012,L,8,skatteväxling / gröna / grön skatteväxling,1,82,0.6686
2012/13,2012,L,7,eu / utsläppen / utsläpp,1,15,0.1223
2012/13,2012,L,15,äldre / äldreomsorgen / pensionärer,1,13,0.106
2012/13,2012,L,20,skatter / skatten / skatt,1,12,0.0978
2012/13,2012,M,-1,Ej grupperade,118,9022,54.8984
2012/13,2012,M,21,jobb / arbetslösheten / arbetsmarknaden,17,1119,6.8091
2012/13,2012,M,25,jobb / arbetslösheten / arbetsmarknaden,12,970,5.9024
2012/13,2012,M,1,polisen / poliser / brott,12,959,5.8355
2012/13,2012,M,20,skatter / skatten / skatt,9,666,4.0526
2012/13,2012,M,24,partier / ansvar / folket,8,543,3.3041
2012/13,2012,M,0,kvinnor / män / kvinnors,6,529,3.2189
2012/13,2012,M,11,euron / valuta / europa,5,436,2.653
2012/13,2012,M,7,eu / utsläppen / utsläpp,5,429,2.6104
2012/13,2012,M,3,flyktingar / migrationspolitik / invandring,5,386,2.3488
2012/13,2012,M,17,skatt / skatten / skatter,3,266,1.6186
2012/13,2012,M,16,partier / politiska / valet,6,242,1.4726
2012/13,2012,M,13,skolan / skola / elever,2,168,1.0223
2012/13,2012,M,4,järnväg / järnvägen / stockholm,2,160,0.9736
2012/13,2012,M,8,skatteväxling / gröna / grön skatteväxling,2,151,0.9188
2012/13,2012,M,23,nato / försvaret / militära,2,115,0.6998
2012/13,2012,M,2,bostäder / marknadshyror / hyresrätter,1,96,0.5842
2012/13,2012,M,19,fn / afghanistan / usa,1,81,0.4929
2012/13,2012,M,15,äldre / äldreomsorgen / pensionärer,1,68,0.4138
2012/13,2012,M,14,vården / vård / sjukvården,1,28,0.1704
2012/13,2012,MP,-1,Ej grupperade,131,9762,58.9315
2012/13,2012,MP,9,kärnkraft / kärnkraften / el,15,1113,6.719
2012/13,2012,MP,21,jobb / arbetslösheten / arbetsmarknaden,11,817,4.9321
2012/13,2012,MP,25,jobb / arbetslösheten / arbetsmarknaden,9,727,4.3888
2012/13,2012,MP,13,skolan / skola / elever,7,582,3.5134
2012/13,2012,MP,10,barn / föräldrar / barnen,7,512,3.0909
2012/13,2012,MP,8,skatteväxling / gröna / grön skatteväxling,6,503,3.0365
2012/13,2012,MP,7,eu / utsläppen / utsläpp,6,500,3.0184
2012/13,2012,MP,3,flyktingar / migrationspolitik / invandring,5,431,2.6019
2012/13,2012,MP,12,skolan / lärare / eleverna,6,412,2.4872
2012/13,2012,MP,24,partier / ansvar / folket,4,217,1.31
2012/13,2012,MP,0,kvinnor / män / kvinnors,3,216,1.304
2012/13,2012,MP,4,järnväg / järnvägen / stockholm,2,158,0.9538
2012/13,2012,MP,11,euron / valuta / europa,1,98,0.5916
2012/13,2012,MP,16,partier / politiska / valet,2,95,0.5735
2012/13,2012,MP,2,bostäder / marknadshyror / hyresrätter,2,95,0.5735
2012/13,2012,MP,1,polisen / poliser / brott,1,87,0.5252
2012/13,2012,MP,17,skatt / skatten / skatter,1,86,0.5192
2012/13,2012,MP,19,fn / afghanistan / usa,1,83,0.5011
2012/13,2012,MP,20,skatter / skatten / skatt,1,71,0.4286
2012/13,2012,S,-1,Ej grupperade,141,10893,64.9282
2012/13,2012,S,25,jobb / arbetslösheten / arbetsmarknaden,19,1511,9.0064
2012/13,2012,S,21,jobb / arbetslösheten / arbetsmarknaden,18,1177,7.0156
2012/13,2012,S,13,skolan / skola / elever,10,744,4.4346
2012/13,2012,S,12,skolan / lärare / eleverna,5,381,2.271
2012/13,2012,S,9,kärnkraft / kärnkraften / el,4,339,2.0206
2012/13,2012,S,24,partier / ansvar / folket,5,302,1.8001
2012/13,2012,S,17,skatt / skatten / skatter,3,241,1.4365
2012/13,2012,S,0,kvinnor / män / kvinnors,3,239,1.4246
2012/13,2012,S,3,flyktingar / migrationspolitik / invandring,3,227,1.353
2012/13,2012,S,20,skatter / skatten / skatt,3,192,1.1444
2012/13,2012,S,1,polisen / poliser / brott,2,182,1.0848
2012/13,2012,S,15,äldre / äldreomsorgen / pensionärer,2,164,0.9775
2012/13,2012,S,19,fn / afghanistan / usa,1,86,0.5126
2012/13,2012,S,10,barn / föräldrar / barnen,1,85,0.5066
2012/13,2012,S,2,bostäder / marknadshyror / hyresrätter,1,14,0.0834
2012/13,2012,SD,-1,Ej grupperade,97,6974,53.9992
2012/13,2012,SD,3,flyktingar / migrationspolitik / invandring,29,2424,18.7689
2012/13,2012,SD,1,polisen / poliser / brott,8,651,5.0407
2012/13,2012,SD,23,nato / försvaret / militära,6,507,3.9257
2012/13,2012,SD,21,jobb / arbetslösheten / arbetsmarknaden,5,404,3.1281
2012/13,2012,SD,24,partier / ansvar / folket,5,380,2.9423
2012/13,2012,SD,25,jobb / arbetslösheten / arbetsmarknaden,5,374,2.8959
2012/13,2012,SD,16,partier / politiska / valet,5,363,2.8107
